O1ENSID	O2ENSID
ENSMUSG00000033356	ENSDARG00000069780
ENSMUSG00000014852	ENSDARG00000076270
ENSMUSG00000086164	
ENSMUSG00000091408	
ENSMUSG00000025963	ENSDARG00000018008
ENSMUSG00000085234	
ENSMUSG00000086602	
ENSMUSG00000101665	
ENSMUSG00000101088	
ENSMUSG00000085804	
ENSMUSG00000090225	
ENSMUSG00000081396	
ENSMUSG00000074797	ENSDARG00000057529
ENSMUSG00000076920	
ENSMUSG00000079364	
ENSMUSG00000051133	
ENSMUSG00000107151	
ENSMUSG00000106408	
ENSMUSG00000105193	
ENSMUSG00000074738	ENSDARG00000078657
ENSMUSG00000082495	
ENSMUSG00000093702	
ENSMUSG00000086132	
ENSMUSG00000108121	
ENSMUSG00000089830	
ENSMUSG00000106274	
ENSMUSG00000038259	ENSDARG00000002760
ENSMUSG00000050423	ENSDARG00000104576
ENSMUSG00000027555	ENSDARG00000011166
ENSMUSG00000027555	ENSDARG00000014488
ENSMUSG00000008438	
ENSMUSG00000029059	ENSDARG00000029795
ENSMUSG00000024325	
ENSMUSG00000106383	
ENSMUSG00000081779	
ENSMUSG00000084865	
ENSMUSG00000081652	
ENSMUSG00000061525	
ENSMUSG00000027808	ENSDARG00000076223
ENSMUSG00000106775	
ENSMUSG00000038630	
ENSMUSG00000107929	
ENSMUSG00000084842	
ENSMUSG00000024228	ENSDARG00000100813
ENSMUSG00000032698	ENSDARG00000095019
ENSMUSG00000020490	ENSDARG00000102296
ENSMUSG00000063358	ENSDARG00000027552
ENSMUSG00000086262	
ENSMUSG00000030946	ENSDARG00000060196
ENSMUSG00000095253	
ENSMUSG00000029171	ENSDARG00000018178
ENSMUSG00000105110	
ENSMUSG00000027076	ENSDARG00000069116
ENSMUSG00000017300	ENSDARG00000095002
ENSMUSG00000017300	ENSDARG00000070835
ENSMUSG00000022329	ENSDARG00000011312
ENSMUSG00000081113	
ENSMUSG00000092311	
ENSMUSG00000101879	
ENSMUSG00000087198	
ENSMUSG00000092304	
ENSMUSG00000024959	ENSDARG00000087993
ENSMUSG00000024959	ENSDARG00000054937
ENSMUSG00000085104	
ENSMUSG00000030120	ENSDARG00000034616
ENSMUSG00000087408	ENSDARG00000037995
ENSMUSG00000044041	ENSDARG00000044973
ENSMUSG00000044041	ENSDARG00000094041
ENSMUSG00000044041	ENSDARG00000036840
ENSMUSG00000044041	ENSDARG00000022334
ENSMUSG00000044041	ENSDARG00000036832
ENSMUSG00000044041	ENSDARG00000023082
ENSMUSG00000044041	ENSDARG00000036830
ENSMUSG00000044041	ENSDARG00000095147
ENSMUSG00000044041	ENSDARG00000092947
ENSMUSG00000044041	ENSDARG00000014356
ENSMUSG00000044041	ENSDARG00000090268
ENSMUSG00000044041	ENSDARG00000036834
ENSMUSG00000044041	ENSDARG00000044976
ENSMUSG00000044041	ENSDARG00000044975
ENSMUSG00000044041	ENSDARG00000000212
ENSMUSG00000094281	
ENSMUSG00000102779	
ENSMUSG00000080774	
ENSMUSG00000022552	ENSDARG00000076995
ENSMUSG00000022552	ENSDARG00000059871
ENSMUSG00000092474	
ENSMUSG00000085350	
ENSMUSG00000041189	ENSDARG00000022532
ENSMUSG00000041189	ENSDARG00000069660
ENSMUSG00000048534	
ENSMUSG00000092525	
ENSMUSG00000096524	
ENSMUSG00000076921	
ENSMUSG00000104899	
ENSMUSG00000009614	ENSDARG00000058102
ENSMUSG00000020802	ENSDARG00000100674
ENSMUSG00000055109	
ENSMUSG00000086524	
ENSMUSG00000028096	ENSDARG00000077983
ENSMUSG00000084829	
ENSMUSG00000024130	ENSDARG00000100524
ENSMUSG00000086067	
ENSMUSG00000027400	ENSDARG00000087798
ENSMUSG00000106878	
ENSMUSG00000005493	ENSDARG00000075826
ENSMUSG00000095065	
ENSMUSG00000032023	ENSDARG00000068982
ENSMUSG00000048988	ENSDARG00000074372
ENSMUSG00000048988	ENSDARG00000078141
ENSMUSG00000094797	ENSDARG00000078774
ENSMUSG00000094797	ENSDARG00000040599
ENSMUSG00000094797	ENSDARG00000040601
ENSMUSG00000028538	ENSDARG00000015252
ENSMUSG00000028538	ENSDARG00000015374
ENSMUSG00000060336	
ENSMUSG00000070583	
ENSMUSG00000073430	
ENSMUSG00000080796	
ENSMUSG00000086613	
ENSMUSG00000031506	
ENSMUSG00000100396	
ENSMUSG00000045973	ENSDARG00000056163
ENSMUSG00000045973	ENSDARG00000040463
ENSMUSG00000000308	ENSDARG00000016598
ENSMUSG00000091083	
ENSMUSG00000092237	
ENSMUSG00000066680	
ENSMUSG00000102004	
ENSMUSG00000100728	
ENSMUSG00000029712	ENSDARG00000034107
ENSMUSG00000107619	
ENSMUSG00000084089	
ENSMUSG00000028264	
ENSMUSG00000099614	
ENSMUSG00000082831	
ENSMUSG00000026765	ENSDARG00000077643
ENSMUSG00000026073	ENSDARG00000100461
ENSMUSG00000026073	ENSDARG00000101527
ENSMUSG00000101510	
ENSMUSG00000060756	
ENSMUSG00000063163	
ENSMUSG00000081502	
ENSMUSG00000045071	ENSDARG00000060911
ENSMUSG00000100630	
ENSMUSG00000030670	ENSDARG00000056587
ENSMUSG00000009566	ENSDARG00000044809
ENSMUSG00000093804	
ENSMUSG00000052676	ENSDARG00000058679
ENSMUSG00000034159	
ENSMUSG00000053166	ENSDARG00000098824
ENSMUSG00000037708	ENSDARG00000020158
ENSMUSG00000103112	
ENSMUSG00000100242	
ENSMUSG00000029311	
ENSMUSG00000060615	
ENSMUSG00000085660	
ENSMUSG00000034557	ENSDARG00000101903
ENSMUSG00000070335	
ENSMUSG00000094784	
ENSMUSG00000047757	ENSDARG00000067596
ENSMUSG00000105454	
ENSMUSG00000098059	
ENSMUSG00000026176	ENSDARG00000040674
ENSMUSG00000029915	
ENSMUSG00000080943	
ENSMUSG00000037300	ENSDARG00000063242
ENSMUSG00000074480	ENSDARG00000076638
ENSMUSG00000086430	
ENSMUSG00000096579	
ENSMUSG00000028976	ENSDARG00000077875
ENSMUSG00000032519	ENSDARG00000074533
ENSMUSG00000032519	ENSDARG00000059805
ENSMUSG00000037922	
ENSMUSG00000023093	
ENSMUSG00000099890	
ENSMUSG00000081939	
ENSMUSG00000063558	ENSDARG00000071475
ENSMUSG00000083239	
ENSMUSG00000021624	ENSDARG00000093750
ENSMUSG00000097988	
ENSMUSG00000090036	
ENSMUSG00000035580	ENSDARG00000062640
ENSMUSG00000085485	
ENSMUSG00000020059	ENSDARG00000013438
ENSMUSG00000102095	
ENSMUSG00000080237	
ENSMUSG00000047030	ENSDARG00000063250
ENSMUSG00000015165	ENSDARG00000035324
ENSMUSG00000015165	ENSDARG00000059303
ENSMUSG00000105617	
ENSMUSG00000025743	ENSDARG00000100562
ENSMUSG00000090427	
ENSMUSG00000032932	ENSDARG00000040984
ENSMUSG00000036504	ENSDARG00000045567
ENSMUSG00000046994	ENSDARG00000009218
ENSMUSG00000056648	ENSDARG00000054025
ENSMUSG00000056648	ENSDARG00000056027
ENSMUSG00000030512	ENSDARG00000024651
ENSMUSG00000036817	ENSDARG00000055350
ENSMUSG00000036817	ENSDARG00000077178
ENSMUSG00000078747	
ENSMUSG00000058717	
ENSMUSG00000033156	ENSDARG00000007795
ENSMUSG00000033156	ENSDARG00000069192
ENSMUSG00000022540	ENSDARG00000104413
ENSMUSG00000038437	
ENSMUSG00000056938	ENSDARG00000027070
ENSMUSG00000022436	ENSDARG00000078119
ENSMUSG00000036202	ENSDARG00000062650
ENSMUSG00000053765	
ENSMUSG00000051022	ENSDARG00000012249
ENSMUSG00000026313	ENSDARG00000098349
ENSMUSG00000027674	ENSDARG00000022518
ENSMUSG00000027674	ENSDARG00000074403
ENSMUSG00000067591	
ENSMUSG00000091898	ENSDARG00000011400
ENSMUSG00000091898	ENSDARG00000037539
ENSMUSG00000025991	ENSDARG00000020028
ENSMUSG00000034354	ENSDARG00000093364
ENSMUSG00000034354	ENSDARG00000102620
ENSMUSG00000034354	ENSDARG00000098201
ENSMUSG00000010080	ENSDARG00000004633
ENSMUSG00000010080	ENSDARG00000078953
ENSMUSG00000004151	ENSDARG00000101959
ENSMUSG00000028973	ENSDARG00000056672
ENSMUSG00000047648	ENSDARG00000058561
ENSMUSG00000030800	ENSDARG00000027196
ENSMUSG00000030800	ENSDARG00000040513
ENSMUSG00000030201	ENSDARG00000100143
ENSMUSG00000032028	
ENSMUSG00000001670	ENSDARG00000069630
ENSMUSG00000052616	ENSDARG00000058587
ENSMUSG00000023987	
ENSMUSG00000024269	ENSDARG00000011926
ENSMUSG00000036309	ENSDARG00000003151
ENSMUSG00000021235	ENSDARG00000060380
ENSMUSG00000033400	ENSDARG00000100352
ENSMUSG00000033400	ENSDARG00000103811
ENSMUSG00000031552	
ENSMUSG00000028793	
ENSMUSG00000039031	ENSDARG00000074740
ENSMUSG00000025395	ENSDARG00000040163
ENSMUSG00000057554	ENSDARG00000037613
ENSMUSG00000057554	ENSDARG00000037066
ENSMUSG00000042246	
ENSMUSG00000029320	
ENSMUSG00000004665	ENSDARG00000035858
ENSMUSG00000030154	
ENSMUSG00000013089	ENSDARG00000044511
ENSMUSG00000013089	ENSDARG00000069763
ENSMUSG00000013698	ENSDARG00000079771
ENSMUSG00000024776	ENSDARG00000003085
ENSMUSG00000009350	ENSDARG00000019521
ENSMUSG00000021745	ENSDARG00000060123
ENSMUSG00000021745	ENSDARG00000045006
ENSMUSG00000022587	
ENSMUSG00000041997	ENSDARG00000100715
ENSMUSG00000041997	ENSDARG00000042467
ENSMUSG00000021838	ENSDARG00000075759
ENSMUSG00000026618	ENSDARG00000044134
ENSMUSG00000070702	
ENSMUSG00000018752	ENSDARG00000091556
ENSMUSG00000022791	ENSDARG00000104409
ENSMUSG00000022791	ENSDARG00000090646
ENSMUSG00000033502	ENSDARG00000057016
ENSMUSG00000033502	ENSDARG00000013858
ENSMUSG00000029238	ENSDARG00000003631
ENSMUSG00000029238	ENSDARG00000011703
ENSMUSG00000036006	ENSDARG00000061752
ENSMUSG00000036916	ENSDARG00000077013
ENSMUSG00000050705	ENSDARG00000056165
ENSMUSG00000092476	
ENSMUSG00000102987	
ENSMUSG00000026341	ENSDARG00000091138
ENSMUSG00000026341	ENSDARG00000100510
ENSMUSG00000052157	
ENSMUSG00000030276	ENSDARG00000053728
ENSMUSG00000106172	
ENSMUSG00000101724	
ENSMUSG00000102320	
ENSMUSG00000101714	
ENSMUSG00000091808	
ENSMUSG00000083015	
ENSMUSG00000030826	ENSDARG00000054849
ENSMUSG00000106090	
ENSMUSG00000080316	
ENSMUSG00000087641	
ENSMUSG00000103928	
ENSMUSG00000093490	
ENSMUSG00000081680	
ENSMUSG00000097899	
ENSMUSG00000095288	
ENSMUSG00000103107	
ENSMUSG00000028080	ENSDARG00000031108
ENSMUSG00000104187	
ENSMUSG00000100809	
ENSMUSG00000082584	
ENSMUSG00000090350	
ENSMUSG00000102417	
ENSMUSG00000082934	
ENSMUSG00000055198	
ENSMUSG00000021327	
ENSMUSG00000100710	
ENSMUSG00000090675	
ENSMUSG00000094076	
ENSMUSG00000107477	
ENSMUSG00000098207	ENSDARG00000063223
ENSMUSG00000043468	
ENSMUSG00000039278	
ENSMUSG00000106414	
ENSMUSG00000107278	
ENSMUSG00000057754	
ENSMUSG00000096010	
ENSMUSG00000032115	ENSDARG00000013670
ENSMUSG00000080744	
ENSMUSG00000056699	
ENSMUSG00000102663	
ENSMUSG00000037638	ENSDARG00000102761
ENSMUSG00000029174	ENSDARG00000062081
ENSMUSG00000099962	
ENSMUSG00000024099	ENSDARG00000013044
ENSMUSG00000066383	
ENSMUSG00000103915	
ENSMUSG00000100146	
ENSMUSG00000105771	
ENSMUSG00000020681	ENSDARG00000079166
ENSMUSG00000083297	
ENSMUSG00000102442	
ENSMUSG00000108612	
ENSMUSG00000044442	ENSDARG00000035776
ENSMUSG00000070520	ENSDARG00000058212
ENSMUSG00000095334	
ENSMUSG00000102456	
ENSMUSG00000075064	
ENSMUSG00000104324	
ENSMUSG00000048732	ENSDARG00000045130
ENSMUSG00000108025	
ENSMUSG00000107933	
ENSMUSG00000090228	
ENSMUSG00000108790	
ENSMUSG00000105706	
ENSMUSG00000100952	
ENSMUSG00000099417	
ENSMUSG00000024006	ENSDARG00000018516
ENSMUSG00000024006	ENSDARG00000019973
ENSMUSG00000037984	ENSDARG00000040008
ENSMUSG00000037984	ENSDARG00000020794
ENSMUSG00000062372	ENSDARG00000030832
ENSMUSG00000062372	ENSDARG00000020581
ENSMUSG00000104637	
ENSMUSG00000023055	ENSDARG00000036695
ENSMUSG00000023055	ENSDARG00000016391
ENSMUSG00000026963	
ENSMUSG00000038255	ENSDARG00000016854
ENSMUSG00000081957	
ENSMUSG00000078261	
ENSMUSG00000104663	
ENSMUSG00000104506	
ENSMUSG00000086698	
ENSMUSG00000047963	ENSDARG00000098408
ENSMUSG00000104545	
ENSMUSG00000025155	ENSDARG00000089260
ENSMUSG00000031160	
ENSMUSG00000108118	
ENSMUSG00000099709	
ENSMUSG00000106050	
ENSMUSG00000046334	
ENSMUSG00000108062	
ENSMUSG00000100157	
ENSMUSG00000079389	
ENSMUSG00000046733	ENSDARG00000099947
ENSMUSG00000060412	
ENSMUSG00000106548	
ENSMUSG00000073412	
ENSMUSG00000107642	
ENSMUSG00000106473	
ENSMUSG00000101002	
ENSMUSG00000090556	
ENSMUSG00000081923	
ENSMUSG00000091273	
ENSMUSG00000103904	
ENSMUSG00000107441	
ENSMUSG00000075389	
ENSMUSG00000087482	
ENSMUSG00000084930	
ENSMUSG00000080300	
ENSMUSG00000076709	
ENSMUSG00000015647	ENSDARG00000058543
ENSMUSG00000108258	
ENSMUSG00000082720	
ENSMUSG00000107706	
ENSMUSG00000031358	
ENSMUSG00000021998	
ENSMUSG00000103820	
ENSMUSG00000006345	ENSDARG00000023526
ENSMUSG00000006345	ENSDARG00000098576
ENSMUSG00000006345	ENSDARG00000087054
ENSMUSG00000006345	ENSDARG00000075055
ENSMUSG00000006345	ENSDARG00000092350
ENSMUSG00000006345	ENSDARG00000018342
ENSMUSG00000006345	ENSDARG00000091254
ENSMUSG00000006345	ENSDARG00000075541
ENSMUSG00000050786	ENSDARG00000062695
ENSMUSG00000103572	
ENSMUSG00000102188	
ENSMUSG00000076891	
ENSMUSG00000092224	
ENSMUSG00000104830	
ENSMUSG00000059762	
ENSMUSG00000033952	ENSDARG00000103754
ENSMUSG00000107142	
ENSMUSG00000106064	
ENSMUSG00000107745	
ENSMUSG00000084146	
ENSMUSG00000059027	
ENSMUSG00000043592	
ENSMUSG00000101520	
ENSMUSG00000080806	
ENSMUSG00000081781	
ENSMUSG00000056211	ENSDARG00000101458
ENSMUSG00000020792	ENSDARG00000087229
ENSMUSG00000084341	
ENSMUSG00000090795	
ENSMUSG00000001281	ENSDARG00000044318
ENSMUSG00000104338	
ENSMUSG00000052512	ENSDARG00000073688
ENSMUSG00000052512	ENSDARG00000001879
ENSMUSG00000039210	ENSDARG00000101260
ENSMUSG00000072969	ENSDARG00000062960
ENSMUSG00000100799	
ENSMUSG00000086981	
ENSMUSG00000086206	
ENSMUSG00000028992	ENSDARG00000055893
ENSMUSG00000104174	
ENSMUSG00000058258	ENSDARG00000019976
ENSMUSG00000085330	
ENSMUSG00000092202	
ENSMUSG00000081567	
ENSMUSG00000032262	ENSDARG00000006773
ENSMUSG00000032262	ENSDARG00000027495
ENSMUSG00000055643	
ENSMUSG00000105953	
ENSMUSG00000015405	ENSDARG00000016918
ENSMUSG00000081948	
ENSMUSG00000090762	ENSDARG00000098546
ENSMUSG00000090762	ENSDARG00000104881
ENSMUSG00000090762	ENSDARG00000056009
ENSMUSG00000090762	ENSDARG00000061873
ENSMUSG00000090762	ENSDARG00000104241
ENSMUSG00000090762	ENSDARG00000056180
ENSMUSG00000090762	ENSDARG00000098225
ENSMUSG00000090762	ENSDARG00000055983
ENSMUSG00000090762	ENSDARG00000061903
ENSMUSG00000090762	ENSDARG00000068520
ENSMUSG00000090762	ENSDARG00000101909
ENSMUSG00000090762	ENSDARG00000088029
ENSMUSG00000090762	ENSDARG00000056006
ENSMUSG00000090762	ENSDARG00000091990
ENSMUSG00000090762	ENSDARG00000040632
ENSMUSG00000090762	ENSDARG00000053036
ENSMUSG00000090762	ENSDARG00000061883
ENSMUSG00000090762	ENSDARG00000100377
ENSMUSG00000090762	ENSDARG00000056014
ENSMUSG00000090762	ENSDARG00000104854
ENSMUSG00000090762	ENSDARG00000029635
ENSMUSG00000090762	ENSDARG00000068549
ENSMUSG00000090762	ENSDARG00000098492
ENSMUSG00000090762	ENSDARG00000088192
ENSMUSG00000090762	ENSDARG00000092523
ENSMUSG00000090762	ENSDARG00000056000
ENSMUSG00000090762	ENSDARG00000103122
ENSMUSG00000090762	ENSDARG00000105189
ENSMUSG00000090762	ENSDARG00000023168
ENSMUSG00000090762	ENSDARG00000100451
ENSMUSG00000090762	ENSDARG00000099773
ENSMUSG00000090762	ENSDARG00000067828
ENSMUSG00000090762	ENSDARG00000094735
ENSMUSG00000090762	ENSDARG00000053075
ENSMUSG00000090762	ENSDARG00000100604
ENSMUSG00000090762	ENSDARG00000101083
ENSMUSG00000090762	ENSDARG00000100026
ENSMUSG00000090762	ENSDARG00000011034
ENSMUSG00000090762	ENSDARG00000068576
ENSMUSG00000090762	ENSDARG00000091790
ENSMUSG00000090762	ENSDARG00000055920
ENSMUSG00000090762	ENSDARG00000008095
ENSMUSG00000090762	ENSDARG00000096362
ENSMUSG00000090762	ENSDARG00000035214
ENSMUSG00000090762	ENSDARG00000102459
ENSMUSG00000090762	ENSDARG00000094862
ENSMUSG00000090762	ENSDARG00000056154
ENSMUSG00000090762	ENSDARG00000040594
ENSMUSG00000090762	ENSDARG00000055994
ENSMUSG00000090762	ENSDARG00000104430
ENSMUSG00000090762	ENSDARG00000055952
ENSMUSG00000090762	ENSDARG00000104552
ENSMUSG00000090762	ENSDARG00000068566
ENSMUSG00000025931	ENSDARG00000088828
ENSMUSG00000107083	
ENSMUSG00000101008	
ENSMUSG00000100334	
ENSMUSG00000090342	
ENSMUSG00000061531	ENSDARG00000075715
ENSMUSG00000101381	
ENSMUSG00000047369	
ENSMUSG00000092469	
ENSMUSG00000068580	ENSDARG00000003642
ENSMUSG00000083059	
ENSMUSG00000099826	
ENSMUSG00000058922	
ENSMUSG00000083025	
ENSMUSG00000106552	
ENSMUSG00000002307	ENSDARG00000000729
ENSMUSG00000081583	
ENSMUSG00000020832	ENSDARG00000059887
ENSMUSG00000094539	
ENSMUSG00000061559	ENSDARG00000007755
ENSMUSG00000029038	ENSDARG00000031216
ENSMUSG00000094446	
ENSMUSG00000098135	
ENSMUSG00000084079	
ENSMUSG00000094680	ENSDARG00000098601
ENSMUSG00000045331	
ENSMUSG00000026281	ENSDARG00000052103
ENSMUSG00000107076	
ENSMUSG00000053646	ENSDARG00000017211
ENSMUSG00000053646	ENSDARG00000075821
ENSMUSG00000022484	ENSDARG00000070348
ENSMUSG00000064044	
ENSMUSG00000037905	ENSDARG00000010108
ENSMUSG00000040274	ENSDARG00000070228
ENSMUSG00000087124	
ENSMUSG00000073781	
ENSMUSG00000060070	
ENSMUSG00000101135	
ENSMUSG00000086237	
ENSMUSG00000103812	
ENSMUSG00000099973	
ENSMUSG00000073402	
ENSMUSG00000000223	ENSDARG00000101419
ENSMUSG00000037944	ENSDARG00000044561
ENSMUSG00000107289	
ENSMUSG00000056737	ENSDARG00000099672
ENSMUSG00000056737	ENSDARG00000035560
ENSMUSG00000027875	
ENSMUSG00000107572	
ENSMUSG00000034282	ENSDARG00000103459
ENSMUSG00000034282	ENSDARG00000019808
ENSMUSG00000078680	
ENSMUSG00000100358	
ENSMUSG00000083972	
ENSMUSG00000041625	ENSDARG00000070579
ENSMUSG00000041625	ENSDARG00000038248
ENSMUSG00000041625	ENSDARG00000070581
ENSMUSG00000047819	
ENSMUSG00000108266	
ENSMUSG00000091507	
ENSMUSG00000042219	
ENSMUSG00000105270	
ENSMUSG00000090634	
ENSMUSG00000107000	
ENSMUSG00000097251	
ENSMUSG00000085713	
ENSMUSG00000043929	ENSDARG00000001930
ENSMUSG00000043453	ENSDARG00000058212
ENSMUSG00000083545	
ENSMUSG00000042198	ENSDARG00000068156
ENSMUSG00000094684	
ENSMUSG00000030431	ENSDARG00000090478
ENSMUSG00000030431	ENSDARG00000093684
ENSMUSG00000086332	
ENSMUSG00000020366	ENSDARG00000077364
ENSMUSG00000098449	
ENSMUSG00000040456	
ENSMUSG00000087339	
ENSMUSG00000070546	
ENSMUSG00000082370	
ENSMUSG00000081288	
ENSMUSG00000048949	
ENSMUSG00000032477	ENSDARG00000010792
ENSMUSG00000073096	ENSDARG00000077357
ENSMUSG00000097635	
ENSMUSG00000053914	
ENSMUSG00000021604	ENSDARG00000035648
ENSMUSG00000021604	ENSDARG00000036051
ENSMUSG00000047507	ENSDARG00000079264
ENSMUSG00000033581	ENSDARG00000003421
ENSMUSG00000033581	ENSDARG00000099758
ENSMUSG00000054034	
ENSMUSG00000056600	
ENSMUSG00000030921	
ENSMUSG00000106593	
ENSMUSG00000083074	
ENSMUSG00000081490	
ENSMUSG00000023966	ENSDARG00000017355
ENSMUSG00000035027	ENSDARG00000006609
ENSMUSG00000035027	ENSDARG00000068918
ENSMUSG00000086447	
ENSMUSG00000096272	
ENSMUSG00000086930	
ENSMUSG00000032113	ENSDARG00000104765
ENSMUSG00000020309	ENSDARG00000055078
ENSMUSG00000020898	ENSDARG00000070119
ENSMUSG00000098668	
ENSMUSG00000028187	ENSDARG00000005738
ENSMUSG00000037451	ENSDARG00000055523
ENSMUSG00000037451	ENSDARG00000019713
ENSMUSG00000044145	
ENSMUSG00000001054	ENSDARG00000043359
ENSMUSG00000104500	
ENSMUSG00000080753	
ENSMUSG00000099581	
ENSMUSG00000024858	
ENSMUSG00000045314	
ENSMUSG00000083709	
ENSMUSG00000081306	
ENSMUSG00000104675	
ENSMUSG00000039911	ENSDARG00000056515
ENSMUSG00000099461	
ENSMUSG00000107018	
ENSMUSG00000092385	
ENSMUSG00000053184	
ENSMUSG00000024955	ENSDARG00000069266
ENSMUSG00000081235	
ENSMUSG00000099863	
ENSMUSG00000002992	
ENSMUSG00000083671	
ENSMUSG00000092401	
ENSMUSG00000075042	
ENSMUSG00000107277	
ENSMUSG00000104115	
ENSMUSG00000101811	
ENSMUSG00000101475	
ENSMUSG00000102591	
ENSMUSG00000101530	
ENSMUSG00000103032	
ENSMUSG00000108101	
ENSMUSG00000103342	
ENSMUSG00000083981	
ENSMUSG00000101787	
ENSMUSG00000076589	
ENSMUSG00000035042	ENSDARG00000103466
ENSMUSG00000035042	ENSDARG00000070378
ENSMUSG00000087491	
ENSMUSG00000033157	ENSDARG00000075627
ENSMUSG00000033157	ENSDARG00000076435
ENSMUSG00000089943	ENSDARG00000089507
ENSMUSG00000089943	ENSDARG00000097231
ENSMUSG00000089943	ENSDARG00000097024
ENSMUSG00000089943	ENSDARG00000006220
ENSMUSG00000089943	ENSDARG00000097979
ENSMUSG00000089943	ENSDARG00000097491
ENSMUSG00000089943	ENSDARG00000101176
ENSMUSG00000100811	
ENSMUSG00000029999	ENSDARG00000053939
ENSMUSG00000100378	
ENSMUSG00000019803	ENSDARG00000017107
ENSMUSG00000024014	
ENSMUSG00000051497	ENSDARG00000045039
ENSMUSG00000082707	
ENSMUSG00000060508	ENSDARG00000105141
ENSMUSG00000060508	ENSDARG00000095634
ENSMUSG00000060508	ENSDARG00000088423
ENSMUSG00000060508	ENSDARG00000090699
ENSMUSG00000060508	ENSDARG00000088955
ENSMUSG00000032572	
ENSMUSG00000092270	
ENSMUSG00000005107	
ENSMUSG00000060376	ENSDARG00000040555
ENSMUSG00000103340	
ENSMUSG00000060843	
ENSMUSG00000080705	
ENSMUSG00000100456	
ENSMUSG00000084241	
ENSMUSG00000030533	ENSDARG00000103643
ENSMUSG00000099139	
ENSMUSG00000070407	ENSDARG00000086645
ENSMUSG00000020882	ENSDARG00000002167
ENSMUSG00000094302	
ENSMUSG00000108464	
ENSMUSG00000103920	
ENSMUSG00000091163	
ENSMUSG00000037907	ENSDARG00000014652
ENSMUSG00000026432	
ENSMUSG00000093406	
ENSMUSG00000100170	
ENSMUSG00000071015	
ENSMUSG00000074486	
ENSMUSG00000038212	ENSDARG00000030129
ENSMUSG00000038212	ENSDARG00000010023
ENSMUSG00000040322	ENSDARG00000008568
ENSMUSG00000081386	
ENSMUSG00000032609	ENSDARG00000090787
ENSMUSG00000032504	ENSDARG00000025269
ENSMUSG00000092403	
ENSMUSG00000083061	
ENSMUSG00000048217	ENSDARG00000077193
ENSMUSG00000094787	
ENSMUSG00000105278	
ENSMUSG00000055078	ENSDARG00000070730
ENSMUSG00000051579	
ENSMUSG00000076512	
ENSMUSG00000083243	
ENSMUSG00000081082	
ENSMUSG00000068122	ENSDARG00000035552
ENSMUSG00000104597	
ENSMUSG00000087232	
ENSMUSG00000081570	
ENSMUSG00000097634	
ENSMUSG00000094763	
ENSMUSG00000002409	ENSDARG00000070187
ENSMUSG00000100744	
ENSMUSG00000034898	ENSDARG00000078419
ENSMUSG00000034898	ENSDARG00000079634
ENSMUSG00000028184	ENSDARG00000069356
ENSMUSG00000028184	ENSDARG00000075899
ENSMUSG00000087278	
ENSMUSG00000040723	ENSDARG00000099645
ENSMUSG00000040723	ENSDARG00000059774
ENSMUSG00000084279	
ENSMUSG00000005681	
ENSMUSG00000090515	
ENSMUSG00000102889	
ENSMUSG00000092296	
ENSMUSG00000026950	ENSDARG00000032630
ENSMUSG00000082704	
ENSMUSG00000103120	
ENSMUSG00000023994	ENSDARG00000001621
ENSMUSG00000023994	ENSDARG00000042004
ENSMUSG00000026154	ENSDARG00000039390
ENSMUSG00000042269	
ENSMUSG00000031809	
ENSMUSG00000100762	
ENSMUSG00000038793	ENSDARG00000044059
ENSMUSG00000038793	ENSDARG00000019920
ENSMUSG00000029463	
ENSMUSG00000017049	
ENSMUSG00000004630	
ENSMUSG00000055177	
ENSMUSG00000022116	
ENSMUSG00000038155	ENSDARG00000104068
ENSMUSG00000038155	ENSDARG00000103019
ENSMUSG00000093556	
ENSMUSG00000034292	ENSDARG00000010300
ENSMUSG00000106701	
ENSMUSG00000108028	
ENSMUSG00000068182	
ENSMUSG00000038369	ENSDARG00000071272
ENSMUSG00000101795	
ENSMUSG00000081933	
ENSMUSG00000025971	ENSDARG00000069671
ENSMUSG00000028268	ENSDARG00000003244
ENSMUSG00000028268	ENSDARG00000068857
ENSMUSG00000028268	ENSDARG00000038669
ENSMUSG00000028268	ENSDARG00000103564
ENSMUSG00000028268	ENSDARG00000099382
ENSMUSG00000028268	ENSDARG00000005627
ENSMUSG00000028268	ENSDARG00000034063
ENSMUSG00000028268	ENSDARG00000038668
ENSMUSG00000027463	ENSDARG00000042737
ENSMUSG00000059964	
ENSMUSG00000103470	
ENSMUSG00000108558	
ENSMUSG00000057457	ENSDARG00000062363
ENSMUSG00000095377	
ENSMUSG00000103949	
ENSMUSG00000076478	
ENSMUSG00000082202	
ENSMUSG00000043733	ENSDARG00000020334
ENSMUSG00000074946	
ENSMUSG00000106273	
ENSMUSG00000022865	ENSDARG00000043658
ENSMUSG00000032640	ENSDARG00000079027
ENSMUSG00000082163	
ENSMUSG00000101955	
ENSMUSG00000099536	
ENSMUSG00000076858	
ENSMUSG00000096122	
ENSMUSG00000090486	
ENSMUSG00000081410	
ENSMUSG00000083570	
ENSMUSG00000037253	ENSDARG00000068971
ENSMUSG00000087626	
ENSMUSG00000102229	
ENSMUSG00000090030	
ENSMUSG00000040272	ENSDARG00000052124
ENSMUSG00000083912	
ENSMUSG00000042292	ENSDARG00000088881
ENSMUSG00000081010	
ENSMUSG00000018899	ENSDARG00000043249
ENSMUSG00000082593	
